0.7834	0.2523	0.61371556	0.06365529	0.48078477	0.376646789	1
-0.839	-1.1717	0.703921	1.37288089	-0.590589719	0.495504774	0
-0.9135	0.6076	0.83448225	0.36917776	-0.762299535	0.696360626	1
0.4441	0.2183	0.19722481	0.04765489	0.087587538	0.038897626	1
-2.3919	0.4307	5.72118561	0.18550249	-13.68450386	32.73196478	0
-0.6826	0.2456	0.46594276	0.06031936	-0.318052528	0.217102656	1
2.4723	-1.5988	6.11226729	2.55616144	15.11135842	37.35981142	0
-2.0892	-0.9283	4.36475664	0.86174089	-9.118849572	19.05110053	0
-0.0504	-0.5001	0.00254016	0.25010001	-0.000128024	6.45241E-06	1
-1.3567	0.5777	1.84063489	0.33373729	-2.497189355	3.387936798	0
-0.5918	0.1742	0.35022724	0.03034564	-0.207264481	0.12265912	1
0.0479	0.0058	0.00229441	0.00003364	0.000109902	5.26432E-06	1
-1.1948	0.7393	1.42754704	0.54656449	-1.705633203	2.037890551	0
-1.0552	-0.4163	1.11344704	0.17330569	-1.174909317	1.239764311	1
-0.8183	0.0873	0.66961489	0.00762129	-0.547945864	0.448384101	1
0.4684	-0.0216	0.21939856	0.00046656	0.102766286	0.048135728	1
-1.2621	0.0845	1.59289641	0.00714025	-2.010394559	2.537318973	0
0.087	0.0751	0.007569	0.00564001	0.000658503	5.72898E-05	1
1.4254	0.337	2.03176516	0.113569	2.896078059	4.128069665	0
-1.1202	-1.6432	1.25484804	2.70010624	-1.405680774	1.574643603	0
1.6448	1.1132	2.70536704	1.23921424	4.449787707	7.319010821	0
-0.7286	1.269	0.53085796	1.610361	-0.38678311	0.281810174	0
-1.4362	-0.2894	2.06267044	0.08375236	-2.962407286	4.254609344	0
0.6453	-0.0143	0.41641209	0.00020449	0.268710722	0.173399029	1
-0.5726	1.3333	0.32787076	1.77768889	-0.187738797	0.107499235	0
-1.1477	0.8259	1.31721529	0.68211081	-1.511767988	1.73505612	0
-0.698	-1.3424	0.487204	1.80203776	-0.340068392	0.237367738	0
-1.183	0.0698	1.399489	0.00487204	-1.655595487	1.958569461	1
-1.5204	1.1796	2.31161616	1.39145616	-3.51458121	5.343569271	0
1.439	-0.2619	2.070721	0.06859161	2.979767519	4.28788546	0
0.2795	-2.6825	0.07812025	7.19580625	0.02183461	0.006102773	0
0.3086	-1.1239	0.09523396	1.26315121	0.0293892	0.009069507	1
2.0494	0.0413	4.20004036	0.00170569	8.607562714	17.64033903	0
2.0226	1.4264	4.09091076	2.03461696	8.274276103	16.73555085	0
0.6518	0.9004	0.42484324	0.81072016	0.276912824	0.180491779	1
-0.3222	-0.457	0.10381284	0.208849	-0.033448497	0.010777106	1
0.2616	1.6824	0.06843456	2.83046976	0.017902481	0.004683289	0
0.6374	0.8145	0.40627876	0.66341025	0.258962082	0.165062431	1
1.2503	-1.3013	1.56325009	1.69338169	1.954531588	2.443750844	0
0.369	0.8665	0.136161	0.75082225	0.050243409	0.018539818	1
-1.5932	-0.4846	2.53828624	0.23483716	-4.043997638	6.442897036	0
-1.4291	-0.3748	2.04232681	0.14047504	-2.918689244	4.171098799	0
-0.8399	0.5093	0.70543201	0.25938649	-0.592492345	0.497634321	1
0.5465	0.8284	0.29866225	0.68624656	0.16321892	0.08919914	1
0.8406	-0.0765	0.70660836	0.00585225	0.593974987	0.499295374	1
-0.5434	-0.3611	0.29528356	0.13039321	-0.160457087	0.087192381	1
-2.1063	0.2891	4.43649969	0.08357881	-9.344599297	19.6825295	0
0.0477	-0.53	0.00227529	0.2809	0.000108531	5.17694E-06	1
-0.185	0.9482	0.034225	0.89908324	-0.006331625	0.001171351	1
-0.2585	-0.4006	0.06682225	0.16048036	-0.017273552	0.004465213	1
-0.2278	-1.6597	0.05189284	2.75460409	-0.011821189	0.002692867	0
-0.1461	-0.9153	0.02134521	0.83777409	-0.003118535	0.000455618	1
-1.777	-1.3726	3.157729	1.88403076	-5.611284433	9.971252437	0
1.0801	-0.3879	1.16661601	0.15046641	1.260061952	1.360992915	1
-0.13	-0.7575	0.0169	0.57380625	-0.002197	0.00028561	1
-0.2469	0.6165	0.06095961	0.38007225	-0.015050928	0.003716074	1
0.9496	-0.3755	0.90174016	0.14100025	0.856292456	0.813135316	1
0.6996	-1.0343	0.48944016	1.06977649	0.342412336	0.23955167	0
0.7479	0.7344	0.55935441	0.53934336	0.418341163	0.312877356	1
1.1014	-1.1114	1.21308196	1.23520996	1.336088471	1.471567842	0
1.173	1.1048	1.375929	1.22058304	1.613964717	1.893180613	0
1.8372	-0.5307	3.37530384	0.28164249	6.201108215	11.39267601	0
-0.6575	2.2756	0.43230625	5.17835536	-0.284241359	0.186888694	0
-0.922	0.5772	0.850084	0.33315984	-0.783777448	0.722642807	1
-0.2174	1.9764	0.04726276	3.90615696	-0.010274924	0.002233768	0
-0.0573	1.0907	0.00328329	1.18962649	-0.000188133	1.078E-05	1
0.4948	-0.1557	0.24482704	0.02424249	0.121140419	0.05994028	1
-0.3061	0.1459	0.09369721	0.02128681	-0.028680716	0.008779167	1
-0.951	0.2685	0.904401	0.07209225	-0.860085351	0.817941169	1
-0.9462	-0.3465	0.89529444	0.12006225	-0.847127599	0.801552134	1
0.9565	-1.0843	0.91489225	1.17570649	0.875094437	0.837027829	0
-0.4898	-0.2029	0.23990404	0.04116841	-0.117504999	0.057553948	1
-1.0683	-1.4688	1.14126489	2.15737344	-1.219213282	1.302485549	0
-2.0354	0.0814	4.14285316	0.00662596	-8.432363322	17.16323231	0
1.6313	0.023	2.66113969	0.000529	4.341117176	7.08166445	0
-0.0118	0.4527	0.00013924	0.20493729	-1.64303E-06	1.93878E-08	1
0.3485	-0.3907	0.12145225	0.15264649	0.042326109	0.014750649	1
-0.2964	0.3467	0.08785296	0.12020089	-0.026039617	0.007718143	1
0.9422	0.638	0.88774084	0.407044	0.836429419	0.788083799	1
0.8889	-0.3808	0.79014321	0.14500864	0.702358299	0.624326292	1
1.9321	-1.1207	3.73301041	1.25596849	7.212549413	13.93536672	0
0.368	-0.0197	0.135424	0.00038809	0.049836032	0.01833966	1
-0.5705	-0.6823	0.32547025	0.46553329	-0.185680778	0.105930884	1
1.2987	0.0918	1.68662169	0.00842724	2.190415589	2.844692725	0
0.9574	0.3992	0.91661476	0.15936064	0.877566971	0.840182618	1
0.1512	0.427	0.02286144	0.182329	0.00345665	0.000522645	1
-0.3977	-0.8756	0.15816529	0.76667536	-0.062902336	0.025016259	1
1.6847	0.426	2.83821409	0.181476	4.781539277	8.055459221	0
-0.6535	0.563	0.42706225	0.316969	-0.27908518	0.182382165	1
-0.0549	-2.2212	0.00301401	4.93372944	-0.000165469	9.08426E-06	0
0.3951	-0.9128	0.15610401	0.83320384	0.061676694	0.024368462	1
0.4405	-0.3258	0.19404025	0.10614564	0.08547473	0.037651619	1
-0.3713	-1.4964	0.13786369	2.23921296	-0.051188788	0.019006397	0
1.7415	1.3948	3.03282225	1.94546704	5.281659948	9.1980108	0
-1.0032	0.1305	1.00641024	0.01703025	-1.009630753	1.012861571	1
-0.3118	0.6327	0.09721924	0.40030929	-0.030312959	0.009451581	1
1.1277	0.6123	1.27170729	0.37491129	1.434104311	1.617239431	0
1.2171	0.0739	1.48133241	0.00546121	1.802929676	2.194345709	1
1.2618	-0.454	1.59213924	0.206116	2.008961293	2.53490736	0
0.4735	0.5057	0.22420225	0.25573249	0.106159765	0.050266649	1
1.0712	-0.6041	1.14746944	0.36493681	1.229169264	1.316686116	0
-0.4912	-0.8548	0.24127744	0.73068304	-0.118515479	0.058214803	1
-1.3172	0.6707	1.73501584	0.44983849	-2.285362864	3.010279965	0
-1.0449	1.0711	1.09181601	1.14725521	-1.140838549	1.1920622	0
-0.1016	-1.2151	0.01032256	1.47646801	-0.001048772	0.000106555	1
-0.9899	1.7864	0.97990201	3.19122496	-0.970005	0.960207949	0
-1.2359	2.2776	1.52744881	5.18746176	-1.887773984	2.333099867	0
-0.3831	-0.676	0.14676561	0.456976	-0.056225905	0.021540144	1
-0.711	-1.8716	0.505521	3.50288656	-0.359425431	0.255551481	0
0.873	-0.0324	0.762129	0.00104976	0.665338617	0.580840613	1
0.234	-0.2896	0.054756	0.08386816	0.012812904	0.00299822	1
-1.6857	-1.2221	2.84158449	1.49352841	-4.790058975	8.074602414	0
-1.6066	0.3379	2.58116356	0.11417641	-4.146897375	6.662405323	0
-0.9412	0.331	0.88585744	0.109561	-0.833769023	0.784743404	1
0.1351	-2.0757	0.01825201	4.30853049	0.002465847	0.000333136	0
-0.2183	0.0069	0.04765489	0.00004761	-0.010403062	0.002270989	1
1.6902	1.7219	2.85677604	2.96493961	4.828522863	8.161169343	0
0.6468	-2.6362	0.41835024	6.94955044	0.270588935	0.175016923	0
0.8562	1.1282	0.73307844	1.27283524	0.62766176	0.537403999	0
-0.5112	-1.107	0.26132544	1.225449	-0.133589565	0.068290986	1
-2.1165	0.173	4.47957225	0.029929	-9.481014667	20.06656754	0
2.9521	-0.8916	8.71489441	0.79495056	25.72723979	75.94938458	0
0.6588	0.7994	0.43401744	0.63904036	0.285930689	0.188371138	1
-1.3553	0.6473	1.83683809	0.41899729	-2.489466663	3.373974169	0
-2.0335	0.8	4.13512225	0.64	-8.408771095	17.09923602	0
-0.6661	0.5896	0.44368921	0.34762816	-0.295541383	0.196860115	1
1.3001	-2.2503	1.69026001	5.06385009	2.197507039	2.856978901	0
0.0381	1.3146	0.00145161	1.72817316	5.53063E-05	2.10717E-06	0
0.2365	0.4011	0.05593225	0.16088121	0.013227977	0.003128417	1
0.7203	3.5114	0.51883209	12.32992996	0.373714754	0.269186738	0
-0.7186	-0.4045	0.51638596	0.16362025	-0.371074951	0.26665446	1
1.3213	-0.518	1.74583369	0.268324	2.306770055	3.047935273	0
-0.5284	-0.3813	0.27920656	0.14538969	-0.147532746	0.077956303	1
-0.654	-0.8155	0.427716	0.66504025	-0.279726264	0.182940977	1
1.1758	-0.0271	1.38250564	0.00073441	1.625550132	1.911321845	1
-1.5349	-0.7934	2.35591801	0.62948356	-3.616098554	5.55034967	0
-0.343	0.6504	0.117649	0.42302016	-0.040353607	0.013841287	1
0.772	-0.4653	0.595984	0.21650409	0.460099648	0.355196928	1
1.2028	0.7177	1.44672784	0.51509329	1.740124246	2.093021443	0
0.645	0.6018	0.416025	0.36216324	0.268336125	0.173076801	1
-1.6704	-1.613	2.79023616	2.601769	-4.660810482	7.785417829	0
0.8341	0.1759	0.69572281	0.03094081	0.580302396	0.484030228	1
0.9533	-1.6175	0.90878089	2.61630625	0.866340822	0.825882706	0
-0.4373	0.8969	0.19123129	0.80442961	-0.083625443	0.036569406	1
0.5153	-0.0732	0.26553409	0.00535824	0.136829717	0.070508353	1
