0.9862	-0.7645	0
-0.6472	-0.6095	1
-1.0865	-0.6316	0
1.8406	-0.2704	0
0.1852	-1.5344	0
-1.0976	0.4814	1
0.5101	-0.2341	1
0.4668	-0.787	1
-1.2102	0.2105	0
-1.4128	-0.1006	0
1.1153	-0.262	1
1.5759	-0.0561	0
0.7792	-0.2186	1
0.8065	0.9895	0
0.6966	1.1895	0
0.3274	0.2769	1
0.5449	1.2965	0
1.4922	0.2036	0
0.753	-0.6287	1
-2.4992	-0.0494	0
-0.3703	-0.5857	1
-0.5147	-0.5634	1
0.4054	-1.7407	0
0.2348	0.6195	1
1.8496	-1.0844	0
0.2971	-1.0762	1
0.7422	-0.6629	1
-0.4183	-0.3708	1
-0.8973	0.9665	0
-0.6319	-0.9778	1
0.8387	-0.1702	1
-1.0379	-0.6179	1
0.0467	-2.2469	0
-0.3261	-1.1112	1
1.1335	-1.4728	0
0.7036	0.5247	1
0.0567	-0.9861	1
0.8527	-0.1931	1
-0.6828	-0.009	1
0.9955	0.0162	1
-0.7464	0.4163	1
-0.3106	0.8986	1
0.4808	0.4574	1
0.5724	-2.0571	0
1.7358	1.2629	0
0.9909	-0.3106	1
-1.3719	-1.1967	0
1.8045	0.8137	0
0.1055	0.2465	1
-1.2302	-1.9682	0
-0.9467	-1.52	0
-1.1639	-1.0291	0
-0.4211	0.3844	1
1.2837	0.2033	0
1.3649	-0.2982	0
-1.2115	0.5282	0
0.7205	-0.716	1
0.6487	0.6267	1
-1.1369	2.7274	0
0.1721	1.2569	0
-0.466	1.085	1
-0.2608	-0.5139	1
-1.1627	1.7027	0
1.2398	0.5176	0
-0.196	-1.4817	0
0.4806	0.0389	1
-0.3018	-0.9883	1
0.6682	0.9272	1
1.8826	-0.0002	0
-0.3273	-0.9846	1
-2.5574	0.6816	0
-0.7855	-0.5572	1
2.2913	-0.4065	0
0.3604	-2.4132	0
-0.5425	-0.7304	1
-1.131	0.1361	1
-0.6238	0.56	1
0.2797	0.8947	1
-0.7359	0.1375	1
-0.3243	1.0119	1
0.88	-0.1855	1
-2.4805	-0.1829	0
-1.1967	0.033	1
0.0953	-1.1355	1
-0.8979	1.2462	0
1.8399	0.3255	0
1.069	-0.2757	1
1.0546	-0.3983	1
-0.1095	-1.181	1
0.066	0.4656	1
0.251	0.3388	1
0.9954	-0.1358	1
0.2717	3.0412	0
-0.0735	0.2426	1
0.3149	-2.3789	0
-0.8766	0.5175	1
0.0414	0.2462	1
-0.2799	-0.2942	1
0.1129	-0.8279	1
-0.8273	1.081	0
-2.1983	1.7868	0
-0.8798	0.5873	1
1.8016	0.372	0
-0.7422	-0.5927	1
-0.9036	-0.3956	1
-0.5231	-0.3894	1
0.3163	1.0634	1
-0.7457	1.3555	0
0.8158	-0.3673	1
0.4233	-1.127	1
-0.749	-0.3822	1
-0.6357	0.1831	1
-0.7169	-0.1513	1
-0.5225	-1.0561	1
0.5393	0.8426	1
0.2215	-0.6414	1
-2.0572	-1.0573	0
0.5205	0.2128	1
1.1055	-0.3077	1
-1.3891	-1.417	0
0.0032	2.7324	0
0.4551	0.7193	1
-0.0817	1.5881	0
-1.3986	0.1381	0
1.0456	-0.5013	1
-0.7656	0.4895	1
-0.3764	0.1933	1
1.013	0.046	1
0.1157	-1.2248	0
-0.8502	1.0074	0
-0.2294	1.8825	0
-0.6462	-0.7138	1
1.0779	-1.8092	0
0.6083	2.404	0
0.777	-0.4424	1
-1.4675	-0.3252	0
0.0374	-0.8683	1
-0.1248	-0.8236	1
-1.4481	-0.5972	0
-0.014	-0.7875	1
-1.426	-0.0234	0
0.9715	-0.9825	0
-0.6478	-0.7837	1
1.267	1.0577	0
-1.5405	0.5433	0
0.2816	2.0839	0
-0.3037	0.917	1
-0.6142	1.501	0
-0.2368	0.9229	1
0.1331	0.2624	1
1.2288	-0.5404	0
2.1521	1.5548	0
-1.0133	-0.1952	1
-0.7983	-0.5778	1
-2.3639	0.3638	0
-1.6215	-3.0201	0
-2.1029	1.034	0
0.7877	1.2921	0
-0.9919	-0.0482	1
-0.7395	0.2881	1
-1.6782	-0.2379	0
-1.1754	-0.2326	1
0.1326	-1.0313	1
-1.9251	-0.7166	0
1.6806	1.3317	0
1.9776	-0.269	0
0.7082	-0.2548	1
2.2149	-1.2307	0
1.1188	-0.1169	1
2.4411	1.6088	0
-0.4148	0.8713	1
0.8354	0.8047	1
-0.8276	-0.1703	1
-1.5211	-1.7048	0
0.1177	0.2704	1
0.5816	1.5949	0
0.3528	-2.6149	0
-1.7337	-0.3985	0
-0.1852	-0.9315	1
1.3845	-0.2394	0
-0.232	0.1678	1
0.2756	-0.5543	1
2.7995	0.4348	0
1.7469	-0.8284	0
-1.1708	0.2828	1
0.2808	1.5155	0
0.5495	0.8503	1
1.4201	0.1303	0
-0.1932	-1.452	0
-0.3977	-2.1347	0
0.1815	1.0322	1
-0.9973	0.1502	1
-0.2276	0.5549	1
0.0078	-1.0724	1
-0.4837	0.5701	1
-0.0084	0.1129	1
-2.0544	-0.2494	0
-0.4636	-0.4849	1
-0.7977	-1.2608	0
0.4852	-1.0835	1
1.8569	-1.1076	0
-0.3668	-0.1776	1
0.6428	-0.8775	1
0.3217	-0.5623	1
-0.8749	1.9078	0
0.9347	1.3529	0
-1.2897	1.5241	0
0.5084	0.4383	1
0.0767	0.6913	1
-0.5147	-0.417	1
0.6618	-0.1724	1
-0.1637	-0.4351	1
-1.817	-0.1136	0
0.2754	0.7908	1
-1.0866	0.5624	1
1.169	0.3109	1
0.2362	0.4447	1
0.1445	0.6934	1
-0.2641	0.2119	1
0.2345	-0.3975	1
0.3066	0.1952	1
2.2664	2.3828	0
-1.6015	0.381	0
-2.5771	0.6662	0
0.1158	0.9015	1
-2.1695	-0.546	0
-0.2181	1.0722	1
-0.6666	0.2867	1
-1.6859	-0.7882	0
-0.2344	1.1138	1
0.0576	-0.8531	1
-2.1672	1.6632	0
-0.2953	-0.1747	1
0.683	0.5064	1
0.5232	1.0262	1
0.0644	2.2317	0
-0.6884	-1.5262	0
-1.2905	-0.7409	0
-0.0021	0.0276	1
-0.6237	0.2318	1
-0.4858	1.1774	0
0.2515	-0.2757	1
0.6721	-0.8072	1
0.1713	-0.2545	1
1.5551	-0.6451	0
-1.3137	0.7072	0
0.9537	-0.7493	1
-1.0736	-0.3377	1
-1.7054	1.0457	0
0.2428	-1.0441	1
1.3044	-0.145	0
-0.2481	-0.4862	1
0.218	0.883	1
0.4921	-0.2653	1
1.3055	0.7732	0
-0.0737	-0.554	1
-0.0822	-0.2276	1
0.7277	0.7854	1
-0.1401	0.5787	1
0.9642	0.0737	1
-1.741	-0.3031	0
-0.4592	0.034	1
-0.8102	1.2485	0
-1.6065	2.7072	0
-0.3235	-1.6492	0
-0.0825	0.7184	1
0.8949	0.3179	1
0.4169	1.1523	0
1.2543	0.9845	0
-0.1755	1.2257	0
1.0068	0.0298	1
0.6353	-0.1409	1
-0.8218	1.1163	0
0.7632	-0.9411	1
0.754	0.4494	1
0.6006	0.3831	1
0.3456	0.0732	1
0.687	-0.2259	1
-0.2397	0.013	1
-1.4243	-0.4233	0
-1.5013	0.0855	0
-1.3452	-0.7935	0
0.6788	-1.082	0
0.2897	-0.5518	1
-0.3004	1.1762	1
-0.1068	1.2896	0
-1.8063	0.969	0
-0.2899	1.4264	0
0.0686	-0.0875	1
0.8398	1.1995	0
1.3969	0.3255	0
-0.2066	0.6063	1
0.2787	-1.0641	1
-0.0188	0.5752	1
